taxpayer_id,afm,sector,income,declarations_last_3y,avg_declaration_amount,days_since_last_audit,sector_risk_score,income_volatility,declared_employees,is_flagged
28669,207022575,AGRICULTURE,52157.73,7,44834.22,1335,0.4,0.59,8,0
28670,221203805,HEALTHCARE,24882.63,12,32197.1,1784,0.2,0.559,32,0
28671,853299108,TECH,25463.38,10,19490.1,890,0.15,0.82,87,0
28672,996169885,TECH,48798.21,9,39115.16,661,0.15,0.182,175,0
28673,060003249,TOURISM,70984.13,7,92155.26,1551,0.45,0.071,41,0
28674,842502427,AGRICULTURE,83837.94,0,108871.12,990,0.4,0.689,33,0
28675,888888547,RETAIL,66335.2,4,43416.38,1271,0.35,0.72,13,0
28676,865614596,HEALTHCARE,47144.48,1,28872.51,985,0.2,0.21,9,0
28677,588811336,CONSTRUCTION,73341.83,5,68604.7,164,0.55,0.364,20,0
28678,984113117,CONSTRUCTION,0,4,0,458,0.55,0.099,42,0
28679,393113689,TECH,7133.44,4,5317.64,737,0.15,0.577,87,0
28680,655168479,TECH,0,0,0,376,0.15,0.665,60,0
28681,990195649,HEALTHCARE,84918.14,6,66321.82,1449,0.2,0.765,15,0
28682,019742040,AGRICULTURE,26604.98,2,17691.92,963,0.4,0.348,1,0
28683,150171559,TECH,24375.81,1,20234.83,988,0.15,0.758,55,0
28684,754410490,FINANCE,134160.56,1,132053.54,513,0.3,0.632,8,1
28685,402272472,HEALTHCARE,64251.52,2,26603.11,177,0.2,0.578,11,0
28686,533009980,FINANCE,41057.32,5,23482.46,45,0.3,0.111,12,0
28687,219494598,TOURISM,32358.92,11,32205.08,193,0.45,0.27,36,0
28688,011288864,AGRICULTURE,48639.71,4,34444.17,712,0.4,0.052,29,0
28689,137672058,CONSTRUCTION,42210.0,2,24487.54,498,0.55,0.051,24,0
28690,341416700,CONSTRUCTION,73744.54,4,53045.92,298,0.55,0.533,14,0
28691,066422565,TECH,52340.58,5,40161.23,1439,0.15,0.334,40,0
28692,511164662,TECH,16395.85,0,13167.52,1665,0.15,0.628,177,0
28693,514282288,HEALTHCARE,1509.47,10,1473.71,489,0.2,0.431,6,0
28694,062535408,RETAIL,38302.1,3,47398.31,111,0.35,0.652,37,0
28695,597507901,HEALTHCARE,0,5,0,1599,0.2,0.158,4,0
28696,332855849,CONSTRUCTION,74471.54,2,71865.52,1779,0.55,0.173,50,0
28697,662964921,FINANCE,106711.63,7,81570.96,267,0.3,0.483,43,0
28698,462949947,RETAIL,61718.01,6,52144.04,166,0.35,0.411,32,0
28699,593440631,AGRICULTURE,63553.58,2,45789.12,167,0.4,0.147,8,0
28700,527176393,CONSTRUCTION,51935.4,2,24243.51,43,0.55,0.641,6,0
28701,169571754,FINANCE,35823.28,4,23990.05,205,0.3,0.437,49,0
28702,411289325,HEALTHCARE,32550.6,1,17913.96,554,0.2,0.614,20,0
28703,296630057,AGRICULTURE,78914.62,12,46102.18,218,0.4,0.623,29,0
28704,786706892,TOURISM,65997.18,10,46454.44,457,0.45,0.198,18,0
28705,544542969,RETAIL,5032.93,8,4725.09,1372,0.35,0.344,43,0
28706,474959224,TECH,67565.02,3,93709.67,1815,0.15,0.804,54,0
28707,814789274,TOURISM,51177.49,2,20646.07,1693,0.45,0.216,5,0
28708,170063070,FINANCE,97879.84,8,61506.05,1212,0.3,0.661,26,0
28709,629690447,TECH,30754.53,10,22663.15,731,0.15,0.105,129,0
28710,492484191,FINANCE,116874.9,10,84982.14,141,0.3,0.55,1,0
28711,147052015,FINANCE,24707.14,7,25498.2,154,0.3,0.757,8,0
28712,977845550,HEALTHCARE,19782.36,4,17669.9,1756,0.2,0.694,35,0
28713,012922600,TOURISM,46493.66,9,31778.86,1296,0.45,0.301,15,0
28714,485643588,CONSTRUCTION,72868.69,8,20784.79,1742,0.55,0.181,39,0
28715,945762245,FINANCE,94422.33,11,94657.9,318,0.3,0.4,12,0
28716,350212040,TECH,52178.4,9,52852.54,202,0.15,0.19,18,0
28717,605500010,TOURISM,113234.2,11,96397.23,160,0.45,0.156,50,0
28718,032442285,HEALTHCARE,41053.79,0,25894.87,1739,0.2,0.21,21,0
28719,328650764,RETAIL,18370.74,8,8919.87,1634,0.35,0.692,39,0
28720,698927384,TECH,71694.49,5,32822.68,554,0.15,0.588,140,0
28721,435225368,FINANCE,130643.9,1,127679.86,911,0.3,0.28,9,0
28722,303760260,CONSTRUCTION,42358.85,0,34455.25,1465,0.55,0.518,3,0
28723,676801616,RETAIL,38213.97,9,47640.12,844,0.35,0.131,9,0
28724,669656467,CONSTRUCTION,27657.28,12,24439.15,1190,0.55,0.693,19,0
28725,144961314,AGRICULTURE,38067.02,11,35704.52,1284,0.4,0.82,19,0
28726,195723586,HEALTHCARE,65891.6,9,78331.61,973,0.2,0.465,24,0
28727,235577924,RETAIL,26372.04,10,31793.56,691,0.35,0.331,20,0
28728,705203518,TECH,2151.14,6,1508.69,1589,0.15,0.093,13,0
28729,437553153,RETAIL,27497.63,11,18588.86,410,0.35,0.266,42,0
28730,254613081,TECH,26574.48,8,13409.84,1007,0.15,0.825,146,0
28731,887724926,FINANCE,112441.95,5,62913.06,434,0.3,0.102,7,0
28732,668574083,TOURISM,74500.8,3,107592.63,388,0.45,0.13,25,0
28733,955871791,TECH,35990.75,4,40053.06,1184,0.15,0.442,29,0
28734,319760671,FINANCE,107822.29,11,22378.92,1234,0.3,0.495,15,0
28735,757349803,HEALTHCARE,30654.49,8,21868.62,1450,0.2,0.65,33,0
28736,271756103,TOURISM,57082.7,0,49904.44,317,0.45,0.201,15,0
28737,320324945,CONSTRUCTION,82421.81,10,110056.37,1092,0.55,0.206,15,0
28738,086534482,HEALTHCARE,42404.54,0,31572.87,992,0.2,0.476,1,0
28739,388737375,CONSTRUCTION,58999.07,3,56086.17,67,0.55,0.3,46,0
28740,936961589,TOURISM,73990.5,1,30385.61,1015,0.45,0.333,34,1
28741,412523704,AGRICULTURE,48389.47,2,68959.47,476,0.4,0.242,11,0
28742,412687541,TECH,48723.16,2,41398.22,512,0.15,0.27,150,0
28743,755860252,RETAIL,68038.01,12,24481.1,964,0.35,0.485,2,0
28744,929269183,AGRICULTURE,61430.86,3,49700.87,697,0.4,0.412,6,0
28745,689535849,CONSTRUCTION,42374.16,5,56362.27,1420,0.55,0.122,3,0
28746,287886197,FINANCE,102188.15,11,126512.29,1630,0.3,0.387,16,0
28747,707593513,HEALTHCARE,54974.51,3,51489.87,1725,0.2,0.819,32,0
28748,086915632,CONSTRUCTION,33240.84,7,32449.09,672,0.55,0.172,45,0
28749,604074034,TECH,33141.73,7,30985.13,145,0.15,0.595,175,0
28750,368758669,FINANCE,63489.45,9,48542.17,432,0.3,0.601,47,0
28751,118356416,AGRICULTURE,65915.39,7,32850.2,139,0.4,0.683,11,0
28752,987568342,FINANCE,50519.32,0,42489.59,110,0.3,0.384,31,0
28753,780102029,HEALTHCARE,97595.18,9,64831.97,566,0.2,0.641,27,0
28754,834662016,TOURISM,60174.08,10,78828.7,144,0.45,0.221,12,0
28755,946747969,CONSTRUCTION,0,0,0,584,0.55,0.169,23,0
28756,209535782,RETAIL,27309.8,11,17788.25,1507,0.35,0.484,28,0
28757,053075478,TECH,70723.48,0,28325.41,175,0.15,0.257,158,0
28758,693927553,TOURISM,40138.96,4,24788.96,942,0.45,0.459,45,0
28759,367999938,FINANCE,80585.11,1,64727.88,1150,0.3,0.326,7,0
28760,096129873,TOURISM,26611.0,1,19678.07,1204,0.45,0.563,30,1
28761,595436040,FINANCE,68598.62,1,40784.9,1239,0.3,0.535,28,0
28762,401288603,HEALTHCARE,68046.95,1,31857.63,474,0.2,0.788,25,0
28763,760976719,RETAIL,28383.61,8,9566.97,675,0.35,0.748,47,0
28764,135636862,TOURISM,56429.11,7,72351.88,808,0.45,0.276,30,0
28765,821690606,AGRICULTURE,83484.93,2,57738.42,495,0.4,0.554,42,0
28766,927896821,RETAIL,50455.22,2,13896.49,585,0.35,0.199,22,0
28767,090977720,CONSTRUCTION,0,6,0,657,0.55,0.804,6,0
28768,975545624,HEALTHCARE,0,2,0,108,0.2,0.797,49,0
28769,332940368,HEALTHCARE,93347.72,8,53428.01,1418,0.2,0.061,17,0
28770,723190242,CONSTRUCTION,42265.48,5,27492.7,499,0.55,0.244,25,0
28771,358567264,TECH,65316.83,6,38979.16,318,0.15,0.266,137,0
28772,768675160,AGRICULTURE,69243.93,2,24733.43,775,0.4,0.31,25,0
28773,754639718,AGRICULTURE,10851.99,5,10433.3,299,0.4,0.189,49,0
28774,991393433,AGRICULTURE,87433.09,12,66913.15,427,0.4,0.444,1,0
28775,218974832,CONSTRUCTION,39999.26,8,20764.49,1602,0.55,0.823,39,0
28776,528597787,TECH,76792.89,12,57413.82,1775,0.15,0.814,4,0
28777,343833952,AGRICULTURE,44025.25,8,32344.5,63,0.4,0.46,42,0
28778,326287810,CONSTRUCTION,14625.55,6,7816.63,1333,0.55,0.839,31,0
28779,115501483,FINANCE,53778.77,9,33629.79,1479,0.3,0.723,24,0
28780,027675173,CONSTRUCTION,21438.62,7,16606.42,1159,0.55,0.31,21,0
28781,334319132,TOURISM,1739.93,10,1970.78,1330,0.45,0.088,25,0
28782,402910600,TECH,0,6,0,821,0.15,0.701,147,0
28783,504022156,FINANCE,94437.36,3,52021.31,1126,0.3,0.522,28,0
28784,299361323,FINANCE,100510.61,3,68342.15,1113,0.3,0.584,21,0
28785,750389208,CONSTRUCTION,59012.03,5,59159.91,1644,0.55,0.487,41,0
28786,709238518,RETAIL,74889.52,8,61623.01,1016,0.35,0.454,4,0
28787,403433245,RETAIL,84683.23,10,48396.48,66,0.35,0.724,12,0
28788,626147891,FINANCE,115293.07,3,80317.62,1135,0.3,0.56,7,0
28789,628292140,FINANCE,17362.71,1,23434.4,534,0.3,0.38,6,0
28790,347579577,FINANCE,96041.27,12,58337.24,543,0.3,0.837,1,0
28791,665139668,RETAIL,37337.86,3,25662.54,817,0.35,0.373,11,0
28792,301707648,AGRICULTURE,5790.62,3,4285.92,1772,0.4,0.06,29,0
28793,276011363,FINANCE,79413.57,6,98397.45,980,0.3,0.213,3,0
28794,610831932,TOURISM,40002.29,5,28497.51,1555,0.45,0.605,7,0
28795,572824497,CONSTRUCTION,29460.89,1,21947.49,1033,0.55,0.602,18,0
28796,349245701,FINANCE,97861.83,6,83630.98,1096,0.3,0.504,22,0
28797,941340599,FINANCE,98214.33,12,118612.53,829,0.3,0.597,4,0
28798,474549440,TOURISM,39655.17,1,28068.61,380,0.45,0.683,1,0
28799,034525408,AGRICULTURE,43612.36,2,37228.36,800,0.4,0.462,32,0
28800,790183005,CONSTRUCTION,25793.83,11,19747.12,1301,0.55,0.63,20,0
28801,501933976,TECH,48260.69,12,37292.37,278,0.15,0.428,85,0
28802,378909140,FINANCE,102786.83,3,90522.19,1365,0.3,0.735,15,0
28803,165646895,AGRICULTURE,47150.68,3,43950.67,33,0.4,0.694,19,0
28804,826749095,TECH,47683.95,2,25624.68,1171,0.15,0.258,177,0
28805,501879313,HEALTHCARE,71941.03,7,53561.6,1288,0.2,0.635,4,0
28806,393374062,TECH,61818.56,3,67729.88,1060,0.15,0.287,188,0
28807,256827660,AGRICULTURE,16913.49,12,18689.15,1091,0.4,0.391,29,0
28808,848833441,RETAIL,92601.33,5,83932.7,1297,0.35,0.521,32,0
28809,021762670,TECH,41645.11,12,26176.78,1032,0.15,0.686,33,0
28810,894509017,AGRICULTURE,62865.22,1,55352.56,357,0.4,0.34,22,0
28811,018248865,TOURISM,0,7,0,1252,0.45,0.603,23,0
28812,292010944,HEALTHCARE,35148.49,11,41730.94,711,0.2,0.376,7,0
28813,514761373,CONSTRUCTION,12724.84,2,10996.18,365,0.55,0.751,32,0
28814,227643590,FINANCE,116088.13,7,98825.5,279,0.3,0.187,16,0
28815,058419141,RETAIL,48924.27,8,45107.45,639,0.35,0.523,36,0
28816,501516750,FINANCE,57186.31,9,44720.53,1722,0.3,0.364,46,0
28817,996425269,AGRICULTURE,69341.21,3,53835.65,1571,0.4,0.08,34,0
28818,198877165,HEALTHCARE,50031.19,0,55808.84,1532,0.2,0.312,49,0
28819,900765972,AGRICULTURE,54156.96,5,60512.3,1371,0.4,0.492,10,0
28820,286925016,AGRICULTURE,48627.22,9,50807.27,72,0.4,0.411,22,0
28821,612190256,RETAIL,72123.01,6,84390.35,509,0.35,0.349,50,0
28822,244107467,HEALTHCARE,50011.5,3,58414.07,1113,0.2,0.468,2,0
28823,948498630,TOURISM,59917.57,12,41872.38,1817,0.45,0.687,35,0
28824,784958596,TOURISM,15007.11,11,6094.4,915,0.45,0.655,15,0
28825,034022455,HEALTHCARE,25251.07,6,23673.99,428,0.2,0.079,30,0
28826,756945160,TOURISM,19138.71,0,18213.35,324,0.45,0.081,14,0
28827,134431767,RETAIL,36040.56,3,29243.8,144,0.35,0.326,8,0
28828,981264427,AGRICULTURE,65979.77,8,67979.64,546,0.4,0.475,25,0
28829,524983561,CONSTRUCTION,22284.95,10,28278.25,629,0.55,0.417,28,0
28830,566674020,HEALTHCARE,54368.4,12,62842.12,114,0.2,0.749,1,0
28831,240532694,AGRICULTURE,83309.85,10,96653.63,952,0.4,0.396,14,0
28832,696229223,AGRICULTURE,49803.77,0,52911.5,1060,0.4,0.73,37,0
28833,223690622,AGRICULTURE,22700.02,6,15874.01,1722,0.4,0.226,13,0
28834,210521530,CONSTRUCTION,22571.65,5,12446.25,1668,0.55,0.71,24,0
28835,026091593,CONSTRUCTION,39111.8,11,13211.05,1466,0.55,0.837,29,0
28836,613180805,RETAIL,18944.56,8,8728.42,1636,0.35,0.269,0,0
28837,020859943,RETAIL,50749.9,1,40619.84,813,0.35,0.61,8,0
28838,449845541,FINANCE,88314.75,10,98948.15,1406,0.3,0.68,34,0
28839,823758340,RETAIL,75202.15,11,88670.69,539,0.35,0.095,28,0
28840,689973575,CONSTRUCTION,56223.55,2,42013.44,639,0.55,0.665,44,0
28841,602181653,AGRICULTURE,31231.16,7,40261.36,278,0.4,0.63,42,0
28842,189818648,CONSTRUCTION,47467.73,12,13468.78,727,0.55,0.056,18,0
28843,430669945,CONSTRUCTION,41730.32,4,35556.96,469,0.55,0.209,38,0
28844,782822171,FINANCE,88088.18,11,58403.12,274,0.3,0.583,28,0
28845,207075573,AGRICULTURE,74912.66,11,56730.89,39,0.4,0.643,26,0
28846,318500601,TOURISM,90393.91,7,87567.87,245,0.45,0.586,29,0
28847,138562674,TOURISM,77321.7,3,69411.37,457,0.45,0.638,30,0
28848,730366093,RETAIL,0,9,0,275,0.35,0.519,28,0
28849,421028499,AGRICULTURE,31883.17,4,45082.41,1248,0.4,0.118,40,0
28850,704312985,CONSTRUCTION,78902.76,6,50850.59,958,0.55,0.473,16,0
28851,498875671,FINANCE,92150.44,9,72094.42,709,0.3,0.49,33,0
28852,030883674,TECH,58569.11,12,37115.95,1468,0.15,0.194,124,0
28853,794704192,TOURISM,81109.54,3,64767.02,239,0.45,0.074,50,0
28854,079252587,HEALTHCARE,65045.46,2,56144.54,1454,0.2,0.524,16,0
28855,843183374,FINANCE,84475.34,9,64973.89,1477,0.3,0.537,37,0
28856,626836903,AGRICULTURE,74051.58,2,38692.98,1280,0.4,0.556,15,0
28857,633436509,FINANCE,94951.8,11,62284.9,145,0.3,0.293,1,0
28858,420416971,CONSTRUCTION,17963.62,2,9316.54,769,0.55,0.569,26,0
28859,397749093,RETAIL,9299.01,5,7725.62,1284,0.35,0.196,9,0
28860,582432632,TOURISM,4006.62,4,3389.69,1038,0.45,0.367,47,0
28861,898250962,TOURISM,29823.89,9,35751.49,563,0.45,0.697,7,0
28862,498475357,TECH,53678.44,4,33177.57,236,0.15,0.512,169,0
28863,377242118,AGRICULTURE,85238.63,2,72494.84,1142,0.4,0.5,25,0
28864,792327089,FINANCE,78578.91,9,18123.02,104,0.3,0.592,3,0
28865,565111754,FINANCE,61357.39,11,33476.22,350,0.3,0.483,33,0
28866,186526144,CONSTRUCTION,59783.11,4,51390.58,965,0.55,0.613,22,0
28867,396249839,AGRICULTURE,58276.68,1,39472.47,1604,0.4,0.346,24,0
28868,149646454,FINANCE,73485.82,7,58770.38,1307,0.3,0.21,21,0
28869,347588150,RETAIL,3601.98,3,555.33,13,0.35,0.165,32,0
28870,669173537,FINANCE,44743.27,1,38629.46,1058,0.3,0.639,42,1
28871,863755933,RETAIL,0,0,0,1066,0.35,0.142,28,0
28872,940595837,TOURISM,74801.0,8,69502.34,1541,0.45,0.361,46,0
28873,152648858,RETAIL,26637.49,5,32114.49,1228,0.35,0.393,20,0
28874,199282687,AGRICULTURE,23747.68,11,20130.89,199,0.4,0.333,41,0
28875,325871551,AGRICULTURE,0,3,0,1226,0.4,0.343,18,0
28876,236671718,TOURISM,33628.18,4,19385.23,969,0.45,0.066,32,0
28877,772226960,TECH,6654.09,3,6025.26,228,0.15,0.416,65,0
28878,734009927,RETAIL,46574.28,6,40818.88,300,0.35,0.448,37,0
28879,864523030,RETAIL,88139.51,0,13403.34,1197,0.35,0.673,43,0
28880,930756092,HEALTHCARE,114767.19,3,80783.54,146,0.2,0.827,1,0
28881,979714664,HEALTHCARE,58882.6,1,66698.64,1453,0.2,0.111,37,0
28882,876203860,CONSTRUCTION,3910.96,0,5619.32,442,0.55,0.61,35,0
28883,002425231,TOURISM,34890.5,12,29657.41,453,0.45,0.779,0,0
28884,352373117,HEALTHCARE,51609.11,1,34504.14,849,0.2,0.539,3,0
28885,409456077,AGRICULTURE,6884.56,2,6885.49,118,0.4,0.633,25,0
28886,368108502,TECH,36870.22,12,35204.03,1105,0.15,0.726,191,0
28887,997603448,TECH,75680.31,6,50850.63,1191,0.15,0.353,124,0
28888,573528591,HEALTHCARE,64817.21,10,37170.6,1184,0.2,0.204,39,0
28889,504979048,CONSTRUCTION,112415.54,11,112212.18,164,0.55,0.821,0,0
28890,633218550,TECH,10705.39,1,7626.44,1593,0.15,0.774,133,0
28891,735850624,FINANCE,82046.71,10,64830.42,65,0.3,0.052,19,0
28892,108662297,CONSTRUCTION,47644.14,6,37380.2,294,0.55,0.292,25,0
28893,192950668,FINANCE,75557.28,2,86586.55,1735,0.3,0.721,1,0
28894,721324174,HEALTHCARE,97182.35,12,26459.23,1718,0.2,0.47,3,0
28895,239463698,TECH,89923.78,11,38193.34,283,0.15,0.485,105,0
28896,535762484,TECH,83017.48,11,109569.21,1690,0.15,0.363,53,0
28897,819837510,TECH,12498.23,9,10894.8,592,0.15,0.568,33,0
28898,011749321,TECH,40570.4,9,23644.54,770,0.15,0.627,125,0
28899,496754641,AGRICULTURE,38911.47,2,35766.7,1436,0.4,0.826,39,0
28900,825786189,FINANCE,60016.06,1,49691.47,1498,0.3,0.547,46,0
28901,845143453,AGRICULTURE,58361.02,8,50047.06,198,0.4,0.56,5,0
28902,529915814,CONSTRUCTION,77147.92,11,46216.27,1521,0.55,0.839,39,0
28903,222836981,CONSTRUCTION,50858.6,1,40520.38,488,0.55,0.141,37,0
28904,107896358,TECH,40565.49,1,16208.01,117,0.15,0.847,177,1
28905,672506339,AGRICULTURE,59935.66,9,48895.53,1364,0.4,0.36,32,0
28906,455920592,HEALTHCARE,70392.21,5,53678.01,180,0.2,0.235,41,0
28907,833574769,TOURISM,6654.42,4,2823.94,732,0.45,0.597,3,0
28908,482288713,HEALTHCARE,40264.2,11,31796.07,1304,0.2,0.445,21,0
28909,948289247,AGRICULTURE,0,11,0,1693,0.4,0.433,24,0
28910,333945041,CONSTRUCTION,12507.39,1,13516.83,1531,0.55,0.76,4,0
28911,963409262,HEALTHCARE,14167.45,3,15113.62,1293,0.2,0.723,8,0
28912,664365445,FINANCE,58632.44,7,57485.32,959,0.3,0.43,20,0
28913,262438274,RETAIL,28143.17,4,38034.09,1245,0.35,0.514,0,0
28914,797304767,TECH,18532.38,10,13944.49,1625,0.15,0.191,153,0
28915,082808057,CONSTRUCTION,54736.67,2,31340.01,1039,0.55,0.753,26,0
28916,207479345,FINANCE,67631.89,4,50803.35,147,0.3,0.661,45,0
28917,016331686,HEALTHCARE,74056.46,5,51670.78,1318,0.2,0.195,17,0
28918,043683489,RETAIL,37499.08,0,28510.72,832,0.35,0.71,25,0
28919,347586304,CONSTRUCTION,21617.08,3,21395.51,922,0.55,0.655,10,0
28920,639070187,FINANCE,64752.34,6,58995.98,504,0.3,0.48,23,0
28921,722465571,TECH,28672.97,5,26435.97,1580,0.15,0.156,73,0
28922,167337133,CONSTRUCTION,54600.89,11,43937.65,127,0.55,0.642,22,0
28923,148663087,FINANCE,78566.79,0,114943.32,26,0.3,0.465,17,0
28924,725900846,TECH,82261.36,1,42655.56,37,0.15,0.263,81,0
28925,125639513,AGRICULTURE,31328.12,6,24597.43,916,0.4,0.725,34,0
28926,851969588,TECH,62304.52,6,41932.27,1493,0.15,0.252,158,0
28927,947258975,RETAIL,21216.45,10,20353.08,192,0.35,0.493,24,0
28928,267497931,TOURISM,55195.83,2,41034.59,1639,0.45,0.201,26,0
28929,518325579,CONSTRUCTION,8708.28,6,5167.78,1822,0.55,0.572,7,0
28930,420874984,FINANCE,88840.16,7,96200.35,1660,0.3,0.285,48,0
28931,080063127,HEALTHCARE,58838.93,10,56662.04,1333,0.2,0.402,9,0
28932,284254698,TOURISM,56730.34,8,47843.29,791,0.45,0.601,25,0
28933,250204941,RETAIL,25908.83,5,12470.47,943,0.35,0.648,23,0
28934,643730622,HEALTHCARE,29502.12,9,24656.72,611,0.2,0.694,33,0
28935,143401760,FINANCE,92382.98,8,92292.14,1516,0.3,0.417,37,0
28936,494052592,FINANCE,67704.4,8,55353.22,1710,0.3,0.118,31,0
28937,898695273,TECH,48524.08,7,42643.95,994,0.15,0.164,67,0
28938,993753882,CONSTRUCTION,16773.81,0,11149.77,1074,0.55,0.754,15,1
28939,068864950,FINANCE,130838.77,5,98726.35,1769,0.3,0.799,21,0
28940,214797274,CONSTRUCTION,52852.2,5,30027.18,213,0.55,0.725,33,0
28941,431690732,TOURISM,91060.63,5,80576.87,737,0.45,0.552,35,0
28942,983625773,AGRICULTURE,80534.23,10,100143.39,159,0.4,0.303,25,0
28943,171250154,AGRICULTURE,33258.67,12,35208.13,1718,0.4,0.512,1,0
28944,353775294,HEALTHCARE,60746.24,8,56600.74,161,0.2,0.375,28,0
28945,777842630,HEALTHCARE,32458.22,2,16377.27,619,0.2,0.555,39,0
28946,063635601,FINANCE,80028.94,11,70555.72,534,0.3,0.274,37,0
28947,084605968,TECH,99118.25,11,103630.3,1566,0.15,0.249,189,0
28948,379920390,CONSTRUCTION,34185.95,4,22229.77,342,0.55,0.49,21,0
28949,352920697,AGRICULTURE,54548.06,8,44357.63,91,0.4,0.39,47,0
28950,392335091,RETAIL,48732.19,2,54878.38,452,0.35,0.83,21,0
28951,418402177,RETAIL,83346.38,6,53228.22,1414,0.35,0.739,29,0
28952,895985921,AGRICULTURE,63334.44,5,62018.3,35,0.4,0.652,13,0
28953,214185435,HEALTHCARE,64147.42,12,34649.19,557,0.2,0.352,12,0
28954,816068052,HEALTHCARE,40170.15,8,10356.07,172,0.2,0.166,0,0
28955,761030675,TOURISM,49273.37,12,39505.2,1580,0.45,0.59,3,0
28956,635848060,FINANCE,114769.02,8,89376.67,1411,0.3,0.245,18,0
28957,220610448,TECH,76986.59,6,41474.55,1676,0.15,0.832,168,0
28958,045506531,CONSTRUCTION,30815.46,2,53096.24,844,0.55,0.603,21,0
28959,066799275,RETAIL,13959.51,5,20709.41,1624,0.35,0.133,46,0
28960,821852765,TECH,54984.9,7,28240.37,331,0.15,0.702,109,0
28961,900055892,AGRICULTURE,12317.76,12,12807.27,4,0.4,0.678,0,0
28962,635336153,HEALTHCARE,27989.46,8,16530.58,790,0.2,0.262,16,0
28963,294888273,HEALTHCARE,56759.56,8,25763.68,571,0.2,0.244,23,0
28964,908428777,AGRICULTURE,20079.64,2,21829.41,900,0.4,0.126,37,0
28965,403643150,AGRICULTURE,0,7,0,1021,0.4,0.821,11,0
28966,624739475,RETAIL,17125.11,9,13793.83,277,0.35,0.559,28,0
28967,889042871,HEALTHCARE,26476.35,1,16085.97,1494,0.2,0.359,48,0
28968,252020883,FINANCE,60505.15,2,15114.53,110,0.3,0.654,40,0
28969,850567031,FINANCE,88823.69,5,39794.36,725,0.3,0.587,31,0
28970,039986400,HEALTHCARE,78069.96,5,64562.48,952,0.2,0.524,16,0
28971,440445656,CONSTRUCTION,38737.07,3,13115.97,395,0.55,0.169,38,0
28972,877233741,TOURISM,38877.53,0,45303.98,524,0.45,0.656,20,1
28973,849405335,TOURISM,24099.07,6,17417.62,120,0.45,0.092,37,0
28974,191654850,HEALTHCARE,32615.83,4,29630.92,1315,0.2,0.555,40,0
28975,665599666,RETAIL,82327.28,4,97194.75,721,0.35,0.257,45,0
28976,954755568,FINANCE,88764.86,0,71777.07,587,0.3,0.657,32,1
28977,184412721,HEALTHCARE,49161.58,5,45404.01,1603,0.2,0.074,43,0
28978,029331609,AGRICULTURE,68209.48,9,76460.71,1654,0.4,0.08,49,0
28979,810669727,TOURISM,34259.46,3,41884.04,692,0.45,0.537,19,0
28980,166807180,CONSTRUCTION,65557.44,0,66089.12,409,0.55,0.742,16,1
28981,819732396,AGRICULTURE,48478.76,12,21083.0,468,0.4,0.512,1,0
28982,577189349,RETAIL,62203.05,0,53666.79,92,0.35,0.832,46,0
28983,754301553,TECH,30335.81,11,27267.6,1040,0.15,0.35,146,0
28984,223100789,TECH,67996.72,4,59352.38,1614,0.15,0.217,177,0
28985,802017929,FINANCE,79323.01,11,55871.18,1075,0.3,0.211,32,0
28986,309542252,TOURISM,39416.66,6,35238.97,507,0.45,0.532,4,0
28987,423758416,TOURISM,23984.08,10,19184.35,727,0.45,0.412,33,0
28988,680502852,HEALTHCARE,0,4,0,1493,0.2,0.581,42,0
28989,556245695,CONSTRUCTION,12286.35,12,17411.94,1427,0.55,0.786,27,0
28990,535040045,AGRICULTURE,28879.0,11,32982.58,361,0.4,0.058,40,0
28991,302163342,TECH,97925.25,9,66274.11,1585,0.15,0.573,191,0
28992,394911607,AGRICULTURE,77920.21,10,70063.42,186,0.4,0.606,23,0
28993,302707046,FINANCE,81619.11,0,30628.91,1514,0.3,0.145,49,0
28994,542573822,AGRICULTURE,42224.59,7,45565.73,246,0.4,0.829,0,0
28995,077367023,TECH,42486.08,12,15411.84,578,0.15,0.466,132,0
28996,078669622,TECH,29335.33,6,32181.81,1820,0.15,0.628,165,0
28997,007750459,HEALTHCARE,34885.72,7,32550.49,713,0.2,0.315,45,0
28998,147351428,AGRICULTURE,0,8,0,1160,0.4,0.575,39,0
28999,167536824,RETAIL,36935.98,12,13650.55,1535,0.35,0.134,44,0
29000,939970272,AGRICULTURE,39957.96,4,22410.28,753,0.4,0.164,43,0
29001,306761119,CONSTRUCTION,50494.76,12,38485.6,1197,0.55,0.215,7,0
29002,963401185,AGRICULTURE,42394.78,6,46350.59,1243,0.4,0.292,38,0
29003,608469481,TOURISM,43272.66,3,20222.6,935,0.45,0.07,18,0
29004,102728254,RETAIL,20475.99,9,25257.73,98,0.35,0.646,37,0
29005,399027890,HEALTHCARE,76341.43,8,80666.77,1818,0.2,0.095,8,0
29006,521953638,RETAIL,62481.69,10,58671.67,213,0.35,0.153,6,0
29007,716493063,TECH,55958.63,10,33480.34,573,0.15,0.384,153,0
29008,283564745,CONSTRUCTION,30188.7,3,31005.3,659,0.55,0.571,38,0
29009,366703078,TOURISM,57166.15,8,54900.56,1145,0.45,0.733,22,0
29010,906898606,AGRICULTURE,21792.86,2,8265.44,1084,0.4,0.585,30,0
29011,656532480,HEALTHCARE,41116.74,0,23042.11,121,0.2,0.163,36,0
29012,563443573,TECH,16479.2,4,18163.04,1371,0.15,0.56,49,0
